CUSTOMER_INCOME_LEVEL,YEAR,CUSTOMER_AGE_GROUP,PRIVATE,DEPARTMENT,CLASS,VAR_CM,ORDER_BY,X_AXIS,VAR_SP,NATIONAL
3,2008,45-54,20.2,all,all,country,1,Luxembourg,sales,0.0
3,2008,45-54,72.23,all,all,country,1,Netherlands,sales,0.0
3,2008,45-54,29.86,all,all,country,1,Norway,sales,0.0
3,2008,45-54,55.010000000000005,all,all,country,1,Poland,sales,0.0
3,2008,45-54,97.83,all,all,country,1,Portugal,sales,0.0
3,2008,45-54,89.96,all,all,country,1,Germany,sales,0.0
3,2008,all,114.53,DRY FOOD,GROCERY,country,1,Lithuania,sales,39.08
3,2008,all,22.21,DRY FOOD,GROCERY,country,1,Greece,sales,33.92
3,2008,all,89.96,DRY FOOD,GROCERY,country,1,Germany,sales,41.72
3,2007,45-54,19.57,all,all,country,1,Bulgaria,sales,0.0
3,2007,45-54,59.42,all,all,country,1,France,sales,0.0
3,2007,45-54,100.13,all,all,country,1,Germany,sales,0.0
3,2007,45-54,41.6,all,all,country,1,Greece,sales,0.0
3,2007,45-54,89.51,all,all,country,1,Lithuania,sales,0.0
3,2007,45-54,41.04,all,all,country,1,Luxembourg,sales,0.0
3,2007,45-54,48.02,all,all,country,1,Netherlands,sales,0.0
3,2007,45-54,34.36,all,all,country,1,Norway,sales,0.0
3,2007,45-54,66.51,all,all,country,1,Poland,sales,0.0
3,2007,45-54,83.81,all,all,country,1,Portugal,sales,0.0
3,2007,45-54,71.93,all,all,country,1,Spain,sales,0.0
3,2007,45-54,65.75,all,all,country,1,Sweden,sales,0.0
3,2008,35-44,1702.28,all,all,country,1,Belgium,sales,42.69
3,2008,35-44,1261.79,all,all,country,1,Bulgaria,sales,32.78
3,2008,35-44,1938.76,all,all,country,1,France,sales,47.22
3,2008,35-44,848.64,all,all,country,1,Germany,sales,41.72
3,2008,35-44,77.86,all,all,country,1,Greece,sales,33.92
3,2008,45-54,74.99,all,all,country,1,Spain,sales,0.0
3,2008,45-54,74.71,all,all,country,1,Sweden,sales,0.0
3,2008,all,20.2,DRY FOOD,GROCERY,country,1,Luxembourg,sales,13.75
3,2008,all,72.23,DRY FOOD,GROCERY,country,1,Netherlands,sales,39.089999999999996
3,2008,25-34,0.0,FRESH FOOD,PRODUCE,country,1,Belgium,profit,249.33
3,2007,35-44,0.0,DRY FOOD,GROCERY,country,1,Sweden,profit,23.13
3,2007,35-44,0.0,DRY FOOD,GROCERY,country,1,Spain,profit,32.96
3,2007,35-44,0.0,DRY FOOD,GROCERY,country,1,Portugal,profit,21.63
3,2007,35-44,0.0,DRY FOOD,GROCERY,country,1,Poland,profit,26.939999999999998
3,2007,35-44,0.0,DRY FOOD,GROCERY,country,1,Norway,profit,14.49
3,2007,35-44,0.0,DRY FOOD,GROCERY,country,1,Netherlands,profit,29.15
3,2007,35-44,0.0,DRY FOOD,GROCERY,country,1,Luxembourg,profit,13.15
3,2007,35-44,0.0,DRY FOOD,GROCERY,country,1,Lithuania,profit,43.16
3,2007,35-44,0.0,DRY FOOD,GROCERY,country,1,Greece,profit,27.85
3,2007,35-44,0.0,DRY FOOD,GROCERY,country,1,Germany,profit,86.08
3,2007,35-44,0.0,DRY FOOD,GROCERY,country,1,France,profit,34.12
3,2007,35-44,0.0,DRY FOOD,GROCERY,country,1,Bulgaria,profit,13.15
3,2007,35-44,0.0,DRY FOOD,GROCERY,country,1,Belgium,profit,27.599999999999998
3,2007,25-34,0.0,FRESH FOOD,PRODUCE,country,1,Sweden,profit,183.57
3,2007,25-34,0.0,FRESH FOOD,PRODUCE,country,1,Spain,profit,264.02
3,2007,25-34,0.0,FRESH FOOD,PRODUCE,country,1,Portugal,profit,248.57
3,2008,25-34,0.0,FRESH FOOD,PRODUCE,country,1,Bulgaria,profit,200.29
3,2007,25-34,0.0,FRESH FOOD,PRODUCE,country,1,Norway,profit,35.93
3,2008,25-34,0.0,FRESH FOOD,PRODUCE,country,1,France,profit,227.57
3,2008,25-34,0.0,FRESH FOOD,PRODUCE,country,1,Greece,profit,57.99
3,2008,all,29.86,DRY FOOD,GROCERY,country,1,Norway,sales,21.92
3,2008,all,55.010000000000005,DRY FOOD,GROCERY,country,1,Poland,sales,39.339999999999996
3,2008,all,97.83,DRY FOOD,GROCERY,country,1,Portugal,sales,35.36
3,2008,all,74.99,DRY FOOD,GROCERY,country,1,Spain,sales,53.28
3,2008,all,74.71,DRY FOOD,GROCERY,country,1,Sweden,sales,26.7
3,2008,all,1702.28,NON FOOD,MISC SALES TRAN,country,1,Belgium,sales,0.0
3,2008,all,1261.79,NON FOOD,MISC SALES TRAN,country,1,Bulgaria,sales,0.0
3,2008,all,1938.76,NON FOOD,MISC SALES TRAN,country,1,France,sales,0.0
3,2008,all,848.64,NON FOOD,MISC SALES TRAN,country,1,Germany,sales,0.0
3,2008,all,77.86,NON FOOD,MISC SALES TRAN,country,1,Greece,sales,0.0
3,2008,all,3445.05,NON FOOD,MISC SALES TRAN,country,1,Lithuania,sales,0.0
3,2008,all,1621.1,NON FOOD,MISC SALES TRAN,country,1,Netherlands,sales,0.0
3,2008,all,718.13,NON FOOD,MISC SALES TRAN,country,1,Poland,sales,0.0
3,2008,all,2621.88,NON FOOD,MISC SALES TRAN,country,1,Portugal,sales,0.0
3,2008,all,1722.6299999999999,NON FOOD,MISC SALES TRAN,country,1,Spain,sales,0.0
3,2008,all,380.46,NON FOOD,MISC SALES TRAN,country,1,Sweden,sales,0.0
3,2008,25-34,0.0,FRESH FOOD,PRODUCE,country,1,Lithuania,profit,327.7
3,2008,25-34,0.0,FRESH FOOD,PRODUCE,country,1,Germany,profit,364.7
3,2007,35-44,0.0,DRY FOOD,GROCERY,item,1,IWS SINGLE CHEESE,profit,144.42
3,2007,35-44,0.0,DRY FOOD,GROCERY,country,1,Luxembourg,sales,13.67
3,2008,all,0.0,FRESH FOOD,PRODUCE,country,1,Sweden,sales,208.06
3,2008,25-34,0.0,all,all,country,1,Bulgaria,sales,208.52
3,2008,25-34,0.0,all,all,country,1,Belgium,sales,259.52
3,2007,35-44,0.0,all,all,country,1,Luxembourg,sales,13.67
3,2007,25-34,0.0,all,all,country,1,Norway,sales,37.370000000000005
3,2007,25-34,0.0,all,all,country,1,Sweden,sales,191.14
3,2007,25-34,0.0,all,all,country,1,Spain,sales,274.95
3,2007,25-34,0.0,all,all,country,1,Portugal,sales,258.68
3,2008,all,0.0,FRESH FOOD,PRODUCE,country,1,Poland,sales,181.44
3,2008,all,0.0,FRESH FOOD,PRODUCE,country,1,Norway,sales,73.45
3,2007,all,0.0,FRESH FOOD,PRODUCE,country,1,Greece,sales,74.36
3,2007,all,0.0,FRESH FOOD,PRODUCE,country,1,Germany,sales,330.49
3,2007,all,0.0,FRESH FOOD,PRODUCE,country,1,France,sales,218.33
3,2007,all,0.0,FRESH FOOD,PRODUCE,country,1,Bulgaria,sales,72.38
3,2007,all,1256.89,all,all,country,1,Spain,sales,309.23
3,2007,all,3315.74,all,all,country,1,Portugal,sales,281.17
3,2007,all,586.3,all,all,country,1,Poland,sales,150.4
3,2007,all,208.16000000000003,all,all,country,1,Norway,sales,52.42
3,2007,all,0.0,FRESH FOOD,PRODUCE,country,1,Belgium,sales,301.02
3,2008,all,0.0,FRESH FOOD,PRODUCE,country,1,Germany,sales,379.7
3,2008,all,0.0,FRESH FOOD,PRODUCE,country,1,Greece,sales,60.38
3,2008,all,0.0,FRESH FOOD,PRODUCE,country,1,Lithuania,sales,340.93
3,2008,25-34,0.0,all,all,country,1,France,sales,236.88
3,2008,35-44,0.0,DRY FOOD,GROCERY,country,1,Sweden,sales,26.7
3,2008,35-44,0.0,DRY FOOD,GROCERY,country,1,Spain,sales,53.28
3,2008,35-44,0.0,DRY FOOD,GROCERY,country,1,Portugal,sales,35.36
3,2007,all,0.0,FRESH FOOD,PRODUCE,country,1,Norway,sales,37.370000000000005
3,2007,all,0.0,FRESH FOOD,PRODUCE,country,1,Poland,sales,122.4
3,2007,all,0.0,FRESH FOOD,PRODUCE,country,1,Portugal,sales,258.68
3,2007,all,0.0,FRESH FOOD,PRODUCE,country,1,Spain,sales,274.95
3,2007,all,0.0,FRESH FOOD,PRODUCE,country,1,Sweden,sales,191.14
3,2008,all,0.0,FRESH FOOD,PRODUCE,country,1,Belgium,sales,259.52
3,2008,25-34,0.0,all,all,country,1,Netherlands,sales,140.21
3,2008,25-34,0.0,all,all,country,1,Luxembourg,sales,48.22
3,2008,25-34,0.0,all,all,country,1,Lithuania,sales,340.93
3,2008,25-34,0.0,all,all,country,1,Greece,sales,60.38
3,2008,all,0.0,FRESH FOOD,PRODUCE,country,1,Netherlands,sales,140.21
3,2007,all,650.16,all,all,country,1,Sweden,sales,215.19
3,2008,25-34,0.0,all,all,country,1,Germany,sales,379.7
3,2008,all,0.0,FRESH FOOD,PRODUCE,country,1,Portugal,sales,266.07
3,2007,all,2075.3,all,all,country,1,Lithuania,sales,210.51999999999998
3,2007,all,73.6,all,all,country,1,Greece,sales,103.28999999999999
3,2007,all,1485.29,all,all,country,1,Germany,sales,419.87
3,2007,all,1178.25,all,all,country,1,France,sales,253.8
3,2008,all,0.0,FRESH FOOD,PRODUCE,country,1,Spain,sales,234.18
3,2007,all,0.0,FRESH FOOD,PRODUCE,country,1,Lithuania,sales,165.63
3,2008,35-44,0.0,DRY FOOD,GROCERY,country,1,Norway,sales,21.92
3,2008,35-44,0.0,DRY FOOD,GROCERY,country,1,Poland,sales,39.339999999999996
3,2008,all,1780.31,all,all,country,1,Belgium,sales,302.21
3,2008,35-44,0.0,all,all,country,1,Norway,sales,21.92
3,2008,35-44,0.0,all,all,country,1,Luxembourg,sales,13.75
3,2008,35-44,0.0,DRY FOOD,GROCERY,country,1,Netherlands,sales,39.089999999999996
3,2008,45-54,271.97,all,all,all,0,all,sales,0.0
3,2008,35-44,13861.18,all,all,all,0,all,sales,120.09
3,2007,45-54,202.3,all,all,all,0,all,sales,0.0
3,2007,35-44,11070.9,all,all,all,0,all,sales,150.05
3,2007,all,11273.199999999999,all,all,all,0,all,sales,1268.52
3,2008,all,14133.15,all,all,all,0,all,sales,1321.33
3,2007,all,1093.78,all,all,country,1,Belgium,sales,329.72999999999996
3,2007,all,234.16,all,all,country,1,Bulgaria,sales,86.05
3,2007,all,41.04,all,all,country,1,Luxembourg,sales,33.86
3,2007,all,0.0,FRESH FOOD,PRODUCE,country,1,Netherlands,sales,166.15
3,2008,25-34,0.0,all,all,country,1,Norway,sales,73.45
3,2008,25-34,0.0,all,all,country,1,Poland,sales,181.44
3,2008,all,0.0,FRESH FOOD,PRODUCE,country,1,Luxembourg,sales,48.22
3,2008,25-34,0.0,all,all,country,1,Portugal,sales,266.07
3,2008,35-44,0.0,DRY FOOD,GROCERY,country,1,Luxembourg,sales,13.75
3,2008,35-44,0.0,DRY FOOD,GROCERY,country,1,Lithuania,sales,39.08
3,2008,35-44,0.0,DRY FOOD,GROCERY,country,1,Greece,sales,33.92
3,2008,35-44,0.0,DRY FOOD,GROCERY,country,1,Germany,sales,41.72
3,2007,all,1453.73,all,all,country,1,Netherlands,sales,196.47
3,2008,25-34,0.0,all,all,country,1,Sweden,sales,208.06
3,2008,25-34,0.0,all,all,country,1,Spain,sales,234.18
3,2007,all,0.0,FRESH FOOD,PRODUCE,country,1,Luxembourg,sales,20.19
4,2008,35-44,0.0,DRY FOOD,DRUG GM,country,1,Spain,sales,20.05
4,2007,19-24,0.0,DRY FOOD,GROCERY,all,0,all,sales,141.03
4,2008,35-44,0.0,DRY FOOD,DRUG GM,country,1,France,sales,17.14
4,2008,35-44,0.0,DRY FOOD,DRUG GM,country,1,Germany,sales,36.11
4,2008,35-44,0.0,DRY FOOD,DRUG GM,country,1,Greece,sales,3.0999999999999996
4,2008,35-44,0.0,DRY FOOD,DRUG GM,country,1,Lithuania,sales,20.52
4,2008,55-64,0.0,all,all,all,0,all,sales,5446.28
4,2008,19-24,0.0,all,all,all,0,all,sales,100.44
4,2007,55-64,0.0,all,all,all,0,all,sales,4412.73
4,2007,19-24,0.0,all,all,all,0,all,sales,141.03
4,2008,all,368.03,DRY FOOD,GROCERY,item,1,EGGS - LARGE,profit,0.0
4,2007,35-44,38.92,DRY FOOD,GROCERY,item,1,SFT DRNK 2 LITER BTL CARB INCL,profit,0.0
4,2008,35-44,20.38,DRY FOOD,GROCERY,item,1,SFT DRNK 2 LITER BTL CARB INCL,profit,0.0
4,2008,35-44,0.0,FRESH FOOD,PRODUCE,country,1,Bulgaria,sales,306.31
4,2008,35-44,0.0,DRY FOOD,DRUG GM,country,1,Luxembourg,sales,7.640000000000001
4,2007,25-34,81.78,DRY FOOD,GROCERY,item,1,EGGS - LARGE,profit,0.0
4,2007,35-44,143.32999999999998,DRY FOOD,GROCERY,item,1,EGGS - LARGE,profit,0.0
4,2008,35-44,0.0,FRESH FOOD,PRODUCE,country,1,Belgium,sales,405.45
4,2008,35-44,0.0,DRY FOOD,DRUG GM,country,1,Norway,sales,13.97
4,2008,25-34,162.21,DRY FOOD,GROCERY,item,1,EGGS - LARGE,profit,0.0
4,2008,35-44,205.82,DRY FOOD,GROCERY,item,1,EGGS - LARGE,profit,0.0
4,2007,all,225.10999999999999,DRY FOOD,GROCERY,item,1,EGGS - LARGE,profit,0.0
4,2008,35-44,0.0,DRY FOOD,DRUG GM,country,1,Poland,sales,10.13
4,2008,35-44,0.0,DRY FOOD,DRUG GM,country,1,Portugal,sales,35.02
4,2007,all,38.92,DRY FOOD,GROCERY,item,1,SFT DRNK 2 LITER BTL CARB INCL,profit,212.12
4,2008,all,20.38,DRY FOOD,GROCERY,item,1,SFT DRNK 2 LITER BTL CARB INCL,profit,184.8
4,2008,35-44,0.0,DRY FOOD,DRUG GM,country,1,Sweden,sales,14.89
4,2008,35-44,0.0,DRY FOOD,DRUG GM,country,1,Netherlands,sales,7.45
4,2007,all,0.0,FRESH FOOD,DELI,month,1,Jan,profit,32.7
4,2008,35-44,0.0,FRESH FOOD,PRODUCE,country,1,France,sales,221.18
4,2008,55-64,0.0,FRESH FOOD,all,country,1,Portugal,profit,934.65
4,2008,55-64,0.0,FRESH FOOD,all,country,1,Poland,profit,411.21999999999997
4,2008,55-64,0.0,FRESH FOOD,all,country,1,Norway,profit,304.84
4,2008,45-54,0.0,FRESH FOOD,PRODUCE,country,1,Bulgaria,sales,32.71
4,2008,45-54,0.0,FRESH FOOD,PRODUCE,country,1,France,sales,19.71
4,2008,45-54,0.0,FRESH FOOD,PRODUCE,country,1,Germany,sales,35.82
4,2008,45-54,0.0,FRESH FOOD,PRODUCE,country,1,Greece,sales,13.99
4,2008,45-54,0.0,FRESH FOOD,PRODUCE,country,1,Lithuania,sales,25.19
4,2008,45-54,0.0,FRESH FOOD,PRODUCE,country,1,Luxembourg,sales,24.71
4,2008,45-54,0.0,FRESH FOOD,PRODUCE,country,1,Netherlands,sales,22.96
4,2008,45-54,0.0,FRESH FOOD,PRODUCE,country,1,Norway,sales,14.72
4,2008,45-54,0.0,FRESH FOOD,PRODUCE,country,1,Poland,sales,25.71
4,2008,45-54,0.0,FRESH FOOD,PRODUCE,country,1,Portugal,sales,41.04
4,2008,45-54,0.0,FRESH FOOD,PRODUCE,country,1,Spain,sales,35.84
4,2008,45-54,0.0,FRESH FOOD,PRODUCE,country,1,Sweden,sales,23.450000000000003
4,2007,45-54,0.0,FRESH FOOD,PRODUCE,country,1,France,profit,18.72
4,2007,45-54,0.0,FRESH FOOD,PRODUCE,country,1,Bulgaria,profit,20.16
4,2007,45-54,0.0,FRESH FOOD,PRODUCE,country,1,Belgium,profit,23.509999999999998
4,2007,45-54,0.0,FRESH FOOD,MEAT,country,1,Sweden,profit,691.92
4,2008,55-64,0.0,FRESH FOOD,MEAT,country,1,Belgium,sales,1165.54
4,2008,55-64,0.0,FRESH FOOD,MEAT,country,1,Bulgaria,sales,333.15999999999997
4,2008,55-64,0.0,FRESH FOOD,MEAT,country,1,France,sales,1114.17
4,2008,55-64,0.0,FRESH FOOD,MEAT,country,1,Germany,sales,650.11
4,2008,55-64,0.0,FRESH FOOD,MEAT,country,1,Greece,sales,234.04
4,2008,55-64,0.0,FRESH FOOD,MEAT,country,1,Lithuania,sales,1257.91
4,2008,55-64,0.0,FRESH FOOD,all,country,1,Spain,profit,1272.77
4,2008,55-64,0.0,FRESH FOOD,all,country,1,Sweden,profit,604.13
4,2008,45-54,0.0,FRESH FOOD,PRODUCE,country,1,Belgium,sales,24.21
4,2008,45-54,0.0,FRESH FOOD,MEAT,country,1,Sweden,sales,769.61
4,2008,35-44,0.0,FRESH FOOD,PRODUCE,country,1,Germany,sales,522.03
4,2008,35-44,0.0,FRESH FOOD,PRODUCE,country,1,Greece,sales,145.09
4,2008,35-44,0.0,FRESH FOOD,PRODUCE,country,1,Lithuania,sales,330.3
4,2008,35-44,0.0,FRESH FOOD,PRODUCE,country,1,Luxembourg,sales,38.91
4,2008,35-44,0.0,FRESH FOOD,PRODUCE,country,1,Netherlands,sales,259.21999999999997
4,2008,35-44,0.0,FRESH FOOD,PRODUCE,country,1,Norway,sales,144.98
4,2008,35-44,0.0,FRESH FOOD,PRODUCE,country,1,Poland,sales,193.05
4,2008,35-44,0.0,FRESH FOOD,PRODUCE,country,1,Portugal,sales,406.04
4,2008,35-44,0.0,FRESH FOOD,PRODUCE,country,1,Spain,sales,551.96
4,2008,35-44,0.0,FRESH FOOD,PRODUCE,country,1,Sweden,sales,285.89
4,2008,45-54,0.0,FRESH FOOD,MEAT,country,1,Belgium,sales,1015.2
4,2008,45-54,0.0,FRESH FOOD,MEAT,country,1,Bulgaria,sales,454.35
4,2007,25-34,0.0,DRY FOOD,DRUG GM,all,0,all,sales,7.470000000000001
4,2008,45-54,0.0,FRESH FOOD,MEAT,country,1,France,sales,1196.51
4,2008,45-54,0.0,FRESH FOOD,MEAT,country,1,Greece,sales,238.45
4,2008,45-54,0.0,FRESH FOOD,MEAT,country,1,Lithuania,sales,1104.67
4,2008,all,341.61,DRY FOOD,GROCERY,item,1,FLUID MILK WHITE ONLY,profit,0.0
4,2007,all,267.1,DRY FOOD,GROCERY,item,1,FLUID MILK WHITE ONLY,profit,0.0
4,2008,45-54,341.61,DRY FOOD,GROCERY,item,1,FLUID MILK WHITE ONLY,profit,0.0
4,2007,45-54,267.1,DRY FOOD,GROCERY,item,1,FLUID MILK WHITE ONLY,profit,0.0
4,2008,45-54,0.0,FRESH FOOD,MEAT,country,1,Luxembourg,sales,76.02
4,2008,45-54,0.0,FRESH FOOD,MEAT,country,1,Netherlands,sales,791.52
4,2008,45-54,0.0,FRESH FOOD,MEAT,country,1,Norway,sales,265.26
4,2008,45-54,0.0,FRESH FOOD,MEAT,country,1,Poland,sales,648.79
4,2008,45-54,0.0,FRESH FOOD,MEAT,country,1,Portugal,sales,984.87
4,2008,45-54,0.0,FRESH FOOD,MEAT,country,1,Spain,sales,1441.58
4,2008,45-54,0.0,FRESH FOOD,MEAT,country,1,Germany,sales,800.54
4,2007,25-34,0.0,FRESH FOOD,DELI,all,0,all,sales,737.83
4,2008,all,0.0,FRESH FOOD,DELI,all,0,all,sales,727.17
4,2007,35-44,0.0,DRY FOOD,DRUG GM,all,0,all,sales,119.28
4,2007,45-54,76.66,DRY FOOD,all,month,9,Sep,profit,92.33
4,2007,45-54,61.26,DRY FOOD,all,month,10,Oct,profit,43.92
4,2007,45-54,68.74,DRY FOOD,all,month,11,Nov,profit,45.129999999999995
4,2007,45-54,79.99,DRY FOOD,all,month,12,Dec,profit,65.08
4,2008,25-34,82.02,DRY FOOD,all,month,1,Jan,profit,11.04
4,2008,25-34,112.64,DRY FOOD,all,month,2,Feb,profit,13.77
4,2008,25-34,95.2,DRY FOOD,all,month,3,Mar,profit,5.7299999999999995
4,2008,25-34,104.55,DRY FOOD,all,month,4,Apr,profit,8.149999999999999
4,2008,25-34,102.48,DRY FOOD,all,month,5,May,profit,12.899999999999999
4,2008,25-34,106.0,DRY FOOD,all,month,6,Jun,profit,7.199999999999999
4,2008,25-34,79.08,DRY FOOD,all,month,7,Jul,profit,19.08
4,2008,25-34,67.92,DRY FOOD,all,month,8,Aug,profit,9.290000000000001
4,2008,25-34,105.98,DRY FOOD,all,month,9,Sep,profit,4.65
4,2008,25-34,89.49,DRY FOOD,all,month,10,Oct,profit,13.04
4,2008,25-34,100.37,DRY FOOD,all,month,11,Nov,profit,6.57
4,2008,25-34,38.33,DRY FOOD,all,month,12,Dec,profit,4.67
4,2008,35-44,56.08,DRY FOOD,all,month,1,Jan,profit,119.87
4,2008,35-44,44.56,DRY FOOD,all,month,2,Feb,profit,94.24
4,2008,35-44,55.97,DRY FOOD,all,month,3,Mar,profit,183.66
4,2008,35-44,61.8,DRY FOOD,all,month,4,Apr,profit,117.91
4,2008,35-44,49.33,DRY FOOD,all,month,5,May,profit,77.83
4,2008,35-44,92.07,DRY FOOD,all,month,6,Jun,profit,122.02000000000001
4,2008,35-44,65.92,DRY FOOD,all,month,7,Jul,profit,123.86
4,2008,35-44,94.36,DRY FOOD,all,month,8,Aug,profit,131.79
4,2008,35-44,100.64,DRY FOOD,all,month,9,Sep,profit,107.27
4,2007,45-54,116.09,DRY FOOD,all,month,8,Aug,profit,27.13
4,2007,45-54,23.58,DRY FOOD,all,month,7,Jul,profit,25.37
4,2007,45-54,75.18,DRY FOOD,all,month,6,Jun,profit,19.21
4,2007,45-54,62.75,DRY FOOD,all,month,5,May,profit,41.32
4,2007,25-34,40.19,DRY FOOD,all,month,3,Mar,profit,31.16
4,2007,25-34,31.96,DRY FOOD,all,month,4,Apr,profit,8.549999999999999
4,2007,25-34,75.2,DRY FOOD,all,month,5,May,profit,22.45
4,2007,25-34,55.97,DRY FOOD,all,month,6,Jun,profit,4.32
4,2007,25-34,47.339999999999996,DRY FOOD,all,month,7,Jul,profit,12.16
4,2007,25-34,65.7,DRY FOOD,all,month,8,Aug,profit,14.76
4,2007,25-34,72.11,DRY FOOD,all,month,9,Sep,profit,7.6
4,2007,25-34,75.63,DRY FOOD,all,month,10,Oct,profit,10.92
4,2007,25-34,94.24,DRY FOOD,all,month,11,Nov,profit,15.08
4,2007,25-34,77.75,DRY FOOD,all,month,12,Dec,profit,14.61
4,2007,35-44,16.75,DRY FOOD,all,month,1,Jan,profit,15.290000000000001
4,2007,35-44,49.69,DRY FOOD,all,month,2,Feb,profit,40.410000000000004
4,2008,35-44,77.69,DRY FOOD,all,month,10,Oct,profit,87.07
4,2007,35-44,35.91,DRY FOOD,all,month,3,Mar,profit,96.33
4,2007,35-44,89.00999999999999,DRY FOOD,all,month,5,May,profit,162.88
4,2007,35-44,58.9,DRY FOOD,all,month,6,Jun,profit,105.06
4,2007,35-44,45.87,DRY FOOD,all,month,7,Jul,profit,100.63
4,2007,35-44,88.28999999999999,DRY FOOD,all,month,8,Aug,profit,65.28
4,2007,35-44,58.74,DRY FOOD,all,month,9,Sep,profit,108.1
4,2007,35-44,31.86,DRY FOOD,all,month,10,Oct,profit,71.81
4,2007,35-44,45.33,DRY FOOD,all,month,11,Nov,profit,219.97
4,2007,35-44,51.1,DRY FOOD,all,month,12,Dec,profit,159.84
4,2007,45-54,37.53,DRY FOOD,all,month,1,Jan,profit,17.83
4,2007,45-54,82.2,DRY FOOD,all,month,2,Feb,profit,47.6
4,2007,45-54,80.98,DRY FOOD,all,month,3,Mar,profit,19.21
4,2007,45-54,116.98,DRY FOOD,all,month,4,Apr,profit,64.21
4,2007,35-44,87.50999999999999,DRY FOOD,all,month,4,Apr,profit,87.66
4,2008,35-44,77.31,DRY FOOD,all,month,11,Nov,profit,250.43
4,2008,35-44,32.55,DRY FOOD,all,month,12,Dec,profit,98.63
4,2008,45-54,61.379999999999995,DRY FOOD,all,month,1,Jan,profit,44.459999999999994
4,2008,25-34,0.0,FRESH FOOD,PRODUCE,country,1,Portugal,sales,181.3
4,2008,25-34,0.0,FRESH FOOD,PRODUCE,country,1,Spain,sales,149.26
4,2008,25-34,0.0,FRESH FOOD,PRODUCE,country,1,Sweden,sales,84.7
4,2008,all,0.0,FRESH FOOD,PRODUCE,all,0,all,sales,2180.76
4,2008,all,0.0,FRESH FOOD,MEAT,all,0,all,sales,10995.97
4,2008,55-64,0.0,FRESH FOOD,MEAT,country,1,Luxembourg,sales,104.88
4,2008,all,0.0,DRY FOOD,DRUG GM,all,0,all,sales,96.59
4,2007,all,0.0,FRESH FOOD,PRODUCE,all,0,all,sales,1972.25
4,2007,all,0.0,FRESH FOOD,MEAT,all,0,all,sales,8866.71
4,2007,all,0.0,FRESH FOOD,DELI,all,0,all,sales,737.83
4,2007,all,0.0,DRY FOOD,DRUG GM,all,0,all,sales,126.75
4,2008,35-44,0.0,DRY FOOD,DRUG GM,country,1,Belgium,sales,14.04
4,2008,25-34,0.0,FRESH FOOD,PRODUCE,country,1,Poland,sales,107.15
4,2008,35-44,0.0,DRY FOOD,DRUG GM,country,1,Bulgaria,sales,10.48
4,2008,45-54,0.0,FRESH FOOD,PRODUCE,all,0,all,sales,80.47
4,2008,45-54,0.0,FRESH FOOD,MEAT,all,0,all,sales,5549.69
4,2008,35-44,0.0,FRESH FOOD,PRODUCE,all,0,all,sales,1713.14
4,2008,35-44,0.0,DRY FOOD,DRUG GM,all,0,all,sales,84.12
4,2008,25-34,0.0,FRESH FOOD,PRODUCE,all,0,all,sales,387.15
4,2008,25-34,0.0,FRESH FOOD,DELI,all,0,all,sales,727.17
4,2008,25-34,0.0,DRY FOOD,DRUG GM,all,0,all,sales,12.47
4,2008,19-24,0.0,DRY FOOD,GROCERY,all,0,all,sales,100.44
4,2007,55-64,0.0,FRESH FOOD,MEAT,all,0,all,sales,4412.73
4,2007,45-54,0.0,FRESH FOOD,PRODUCE,all,0,all,sales,42.98
4,2007,45-54,0.0,FRESH FOOD,MEAT,all,0,all,sales,4453.9800000000005
4,2007,35-44,0.0,FRESH FOOD,PRODUCE,all,0,all,sales,1465.46
4,2008,55-64,0.0,FRESH FOOD,MEAT,all,0,all,sales,5446.28
4,2007,25-34,0.0,FRESH FOOD,PRODUCE,all,0,all,sales,463.81
4,2007,19-24,0.0,DRY FOOD,all,all,0,all,sales,141.03
4,2007,35-44,0.0,FRESH FOOD,all,all,0,all,sales,1465.46
4,2008,45-54,102.58,DRY FOOD,all,month,2,Feb,profit,36.59
4,2008,45-54,80.00999999999999,DRY FOOD,all,month,3,Mar,profit,17.91
4,2008,45-54,0.0,FRESH FOOD,all,country,1,Sweden,sales,793.06
4,2008,45-54,0.0,FRESH FOOD,all,country,1,Spain,sales,1466.93
4,2008,45-54,0.0,FRESH FOOD,all,country,1,Portugal,sales,1015.19
4,2008,45-54,0.0,FRESH FOOD,all,country,1,Poland,sales,674.5
4,2008,45-54,0.0,FRESH FOOD,all,country,1,Norway,sales,279.98
4,2008,45-54,51.79,DRY FOOD,all,month,4,Apr,profit,53.44
4,2008,45-54,85.56,DRY FOOD,all,month,5,May,profit,76.51
4,2008,45-54,55.89,DRY FOOD,all,month,6,Jun,profit,15.36
4,2008,45-54,54.64,DRY FOOD,all,month,7,Jul,profit,44.64
4,2008,45-54,36.56,DRY FOOD,all,month,8,Aug,profit,38.33
4,2007,25-34,0.0,FRESH FOOD,all,all,0,all,sales,1122.13
4,2008,45-54,83.16,DRY FOOD,all,month,9,Sep,profit,64.21
4,2008,45-54,96.45,DRY FOOD,all,month,10,Oct,profit,51.199999999999996
4,2008,45-54,58.07,DRY FOOD,all,month,11,Nov,profit,56.64
4,2008,45-54,85.64999999999999,DRY FOOD,all,month,12,Dec,profit,14.399999999999999
4,2008,25-34,0.0,FRESH FOOD,PRODUCE,country,1,Netherlands,sales,174.59
